# tensixbench -- 2026-08-09 Blackhole card session, tensix-warm probe.
#
# device=blackhole-silicon simulator=no
# firmware_bundle=19.6.0 kmd=2.10.0
# collected=2026-08-09 campaign=2026-08-09 host=nextgenio-amd02
# (firmware and KMD read from the run's own UMD log, not recalled.)
#
# ONE RUN, ON ONE CARD, by one operator, on one day, collected by
# perfbench/run_card_session.sh. The card is HARVESTED: addressed worker
# columns {1..7, 10..14}, physical {1..6, 11..16}; two chips present,
# auto-discovery downgrades to a 1x1 mesh.
# flags: --blocks 64 --iters 64
# valid=yes
# dvalid_setup=once as invoked; the same caveat as
# tensixbench-blackhole-2026-08-09.csv applies -- this file reproduces the
# per-thread control, in a separate process, which is what makes the
# effect not a one-off.
#
# device=blackhole-silicon simulator=no campaign=2026-08-09
# Card is HARVESTED: addressed worker columns {1..7, 10..14}, physical
# {1..6, 11..16}; two chips present, auto-discovery downgrades to a 1x1 mesh.
# Collected by perfbench/run_card_session.sh (probe `tensix-warm`).
# --blocks 64, so the cold n=32 burst is out of the fit. The difference from
# tensixbench-blackhole-2026-08-09.csv IS the warm-up bias: <= 0.0022
# cycles/instruction on retained t1 series, ~6 % of resol.
#
# Analysis: docs/plans/cost-model.md, "The second rung-3 sample". A silicon
# measurement is `corroboration`, never provenance -- nothing here is charged.
# tensixbench raw points -- see docs/plans/tensix-cost-benchmark.md
# arch=blackhole magic=0x7B10CE02 unroll=64 probe_mask=0xFFFFF dvalid_setup=once src_format=undefined src_style=undefined mm_block=8 variants=t1,t2,t3 fidelities=LoFi,HiFi2,HiFi4
phase,variant,probe_id,probe,unit,active_threads,thread,n,unroll,cycles
A,t1,12,SHIFTDMAREG,THCON,1,1,64,64,12202
A,t1,12,SHIFTDMAREG,THCON,1,1,128,64,24515
A,t1,12,SHIFTDMAREG,THCON,1,1,192,64,36807
A,t1,12,SHIFTDMAREG,THCON,1,1,256,64,49095
A,t1,13,CMPDMAREG,THCON,1,1,64,64,12202
A,t1,13,CMPDMAREG,THCON,1,1,128,64,24515
A,t1,13,CMPDMAREG,THCON,1,1,192,64,36807
A,t1,13,CMPDMAREG,THCON,1,1,256,64,49095
A,t1,14,RDCFG,CFG,1,1,64,64,4250
A,t1,14,RDCFG,CFG,1,1,128,64,8459
A,t1,14,RDCFG,CFG,1,1,192,64,12683
A,t1,14,RDCFG,CFG,1,1,256,64,16907
A,t1,15,SETRWC,MATH,1,1,64,64,4249
A,t1,15,SETRWC,MATH,1,1,128,64,8459
A,t1,15,SETRWC,MATH,1,1,192,64,12683
A,t1,15,SETRWC,MATH,1,1,256,64,16907
A,t1,16,INCRWC,MATH,1,1,64,64,4250
A,t1,16,INCRWC,MATH,1,1,128,64,8459
A,t1,16,INCRWC,MATH,1,1,192,64,12683
A,t1,16,INCRWC,MATH,1,1,256,64,16907
A,t1,17,MVMUL,MATH,1,1,64,64,4250
A,t1,17,MVMUL,MATH,1,1,128,64,8459
A,t1,17,MVMUL,MATH,1,1,192,64,12683
A,t1,17,MVMUL,MATH,1,1,256,64,16907
A,t1,18,ELWADD,MATH,1,1,64,64,4250
A,t1,18,ELWADD,MATH,1,1,128,64,8459
A,t1,18,ELWADD,MATH,1,1,192,64,12683
A,t1,18,ELWADD,MATH,1,1,256,64,16907
A,t1,19,ELWMUL,MATH,1,1,64,64,4249
A,t1,19,ELWMUL,MATH,1,1,128,64,8459
A,t1,19,ELWMUL,MATH,1,1,192,64,12683
A,t1,19,ELWMUL,MATH,1,1,256,64,16907
A,t2,0,loop_overhead,-,2,0,64,64,140
A,t2,0,loop_overhead,-,2,0,128,64,268
A,t2,0,loop_overhead,-,2,0,192,64,396
A,t2,0,loop_overhead,-,2,0,256,64,524
A,t2,1,NOP,NONE,2,0,64,64,4254
A,t2,1,NOP,NONE,2,0,128,64,8459
A,t2,1,NOP,NONE,2,0,192,64,12683
A,t2,1,NOP,NONE,2,0,256,64,16907
A,t2,2,DMANOP,TDMA,2,0,64,64,8146
A,t2,2,DMANOP,TDMA,2,0,128,64,16334
A,t2,2,DMANOP,TDMA,2,0,192,64,24516
A,t2,2,DMANOP,TDMA,2,0,256,64,32699
A,t2,3,SFPNOP,SFPU,2,0,64,64,8138
A,t2,3,SFPNOP,SFPU,2,0,128,64,16318
A,t2,3,SFPNOP,SFPU,2,0,192,64,24499
A,t2,3,SFPNOP,SFPU,2,0,256,64,32700
A,t2,4,SFPMOV,SFPU,2,0,64,64,8132
A,t2,4,SFPMOV,SFPU,2,0,128,64,16306
A,t2,4,SFPMOV,SFPU,2,0,192,64,24507
A,t2,4,SFPMOV,SFPU,2,0,256,64,32701
A,t2,5,SFPADD,SFPU,2,0,64,64,8124
A,t2,5,SFPADD,SFPU,2,0,128,64,16314
A,t2,5,SFPADD,SFPU,2,0,192,64,24510
A,t2,5,SFPADD,SFPU,2,0,256,64,32694
A,t2,6,SFPMUL,SFPU,2,0,64,64,8132
A,t2,6,SFPMUL,SFPU,2,0,128,64,16313
A,t2,6,SFPMUL,SFPU,2,0,192,64,24505
A,t2,6,SFPMUL,SFPU,2,0,256,64,32697
A,t2,7,SFPMAD,SFPU,2,0,64,64,8129
A,t2,7,SFPMAD,SFPU,2,0,128,64,16311
A,t2,7,SFPMAD,SFPU,2,0,192,64,24501
A,t2,7,SFPMAD,SFPU,2,0,256,64,32691
A,t2,8,SFPABS,SFPU,2,0,64,64,8133
A,t2,8,SFPABS,SFPU,2,0,128,64,16319
A,t2,8,SFPABS,SFPU,2,0,192,64,24504
A,t2,8,SFPABS,SFPU,2,0,256,64,32692
A,t2,9,SETDMAREG,THCON,2,0,64,64,8136
A,t2,9,SETDMAREG,THCON,2,0,128,64,16306
A,t2,9,SETDMAREG,THCON,2,0,192,64,24507
A,t2,9,SETDMAREG,THCON,2,0,256,64,32701
A,t2,10,ADDDMAREG,THCON,2,0,64,64,24355
A,t2,10,ADDDMAREG,THCON,2,0,128,64,49025
A,t2,10,ADDDMAREG,THCON,2,0,192,64,73601
A,t2,10,ADDDMAREG,THCON,2,0,256,64,98177
A,t2,11,MULDMAREG,THCON,2,0,64,64,24437
A,t2,11,MULDMAREG,THCON,2,0,128,64,49020
A,t2,11,MULDMAREG,THCON,2,0,192,64,73596
A,t2,11,MULDMAREG,THCON,2,0,256,64,98172
A,t2,12,SHIFTDMAREG,THCON,2,0,64,64,24446
A,t2,12,SHIFTDMAREG,THCON,2,0,128,64,49019
A,t2,12,SHIFTDMAREG,THCON,2,0,192,64,73596
A,t2,12,SHIFTDMAREG,THCON,2,0,256,64,98172
A,t2,13,CMPDMAREG,THCON,2,0,64,64,24446
A,t2,13,CMPDMAREG,THCON,2,0,128,64,49025
A,t2,13,CMPDMAREG,THCON,2,0,192,64,73601
A,t2,13,CMPDMAREG,THCON,2,0,256,64,98177
A,t2,14,RDCFG,CFG,2,0,64,64,8159
A,t2,14,RDCFG,CFG,2,0,128,64,16316
A,t2,14,RDCFG,CFG,2,0,192,64,24515
A,t2,14,RDCFG,CFG,2,0,256,64,32699
A,t2,15,SETRWC,MATH,2,0,64,64,8139
A,t2,15,SETRWC,MATH,2,0,128,64,16315
A,t2,15,SETRWC,MATH,2,0,192,64,24507
A,t2,15,SETRWC,MATH,2,0,256,64,32699
A,t2,16,INCRWC,MATH,2,0,64,64,8138
A,t2,16,INCRWC,MATH,2,0,128,64,16314
A,t2,16,INCRWC,MATH,2,0,192,64,24516
A,t2,16,INCRWC,MATH,2,0,256,64,32699
A,t2,17,MVMUL,MATH,2,0,64,64,24768
A,t2,17,MVMUL,MATH,2,0,128,64,49842
A,t2,17,MVMUL,MATH,2,0,192,64,74803
A,t2,17,MVMUL,MATH,2,0,256,64,99762
A,t2,18,ELWADD,MATH,2,0,64,64,24857
A,t2,18,ELWADD,MATH,2,0,128,64,49846
A,t2,18,ELWADD,MATH,2,0,192,64,74805
A,t2,18,ELWADD,MATH,2,0,256,64,99764
A,t2,19,ELWMUL,MATH,2,0,64,64,24860
A,t2,19,ELWMUL,MATH,2,0,128,64,49846
A,t2,19,ELWMUL,MATH,2,0,192,64,74805
A,t2,19,ELWMUL,MATH,2,0,256,64,99764
A,t2,0,loop_overhead,-,2,1,64,64,140
A,t2,0,loop_overhead,-,2,1,128,64,268
A,t2,0,loop_overhead,-,2,1,192,64,396
A,t2,0,loop_overhead,-,2,1,256,64,524
A,t2,1,NOP,NONE,2,1,64,64,4249
A,t2,1,NOP,NONE,2,1,128,64,8459
A,t2,1,NOP,NONE,2,1,192,64,12683
A,t2,1,NOP,NONE,2,1,256,64,16907
A,t2,2,DMANOP,TDMA,2,1,64,64,8137
A,t2,2,DMANOP,TDMA,2,1,128,64,16328
A,t2,2,DMANOP,TDMA,2,1,192,64,24526
A,t2,2,DMANOP,TDMA,2,1,256,64,32718
A,t2,3,SFPNOP,SFPU,2,1,64,64,8142
A,t2,3,SFPNOP,SFPU,2,1,128,64,16334
A,t2,3,SFPNOP,SFPU,2,1,192,64,24526
A,t2,3,SFPNOP,SFPU,2,1,256,64,32718
A,t2,4,SFPMOV,SFPU,2,1,64,64,8142
A,t2,4,SFPMOV,SFPU,2,1,128,64,16334
A,t2,4,SFPMOV,SFPU,2,1,192,64,24526
A,t2,4,SFPMOV,SFPU,2,1,256,64,32718
A,t2,5,SFPADD,SFPU,2,1,64,64,8142
A,t2,5,SFPADD,SFPU,2,1,128,64,16334
A,t2,5,SFPADD,SFPU,2,1,192,64,24526
A,t2,5,SFPADD,SFPU,2,1,256,64,32718
A,t2,6,SFPMUL,SFPU,2,1,64,64,8142
A,t2,6,SFPMUL,SFPU,2,1,128,64,16334
A,t2,6,SFPMUL,SFPU,2,1,192,64,24526
A,t2,6,SFPMUL,SFPU,2,1,256,64,32718
A,t2,7,SFPMAD,SFPU,2,1,64,64,8142
A,t2,7,SFPMAD,SFPU,2,1,128,64,16334
A,t2,7,SFPMAD,SFPU,2,1,192,64,24526
A,t2,7,SFPMAD,SFPU,2,1,256,64,32718
A,t2,8,SFPABS,SFPU,2,1,64,64,8142
A,t2,8,SFPABS,SFPU,2,1,128,64,16334
A,t2,8,SFPABS,SFPU,2,1,192,64,24526
A,t2,8,SFPABS,SFPU,2,1,256,64,32718
A,t2,9,SETDMAREG,THCON,2,1,64,64,8142
A,t2,9,SETDMAREG,THCON,2,1,128,64,16334
A,t2,9,SETDMAREG,THCON,2,1,192,64,24526
A,t2,9,SETDMAREG,THCON,2,1,256,64,32718
A,t2,10,ADDDMAREG,THCON,2,1,64,64,24392
A,t2,10,ADDDMAREG,THCON,2,1,128,64,49078
A,t2,10,ADDDMAREG,THCON,2,1,192,64,73653
A,t2,10,ADDDMAREG,THCON,2,1,256,64,98229
A,t2,11,MULDMAREG,THCON,2,1,64,64,24480
A,t2,11,MULDMAREG,THCON,2,1,128,64,49078
A,t2,11,MULDMAREG,THCON,2,1,192,64,73653
A,t2,11,MULDMAREG,THCON,2,1,256,64,98229
A,t2,12,SHIFTDMAREG,THCON,2,1,64,64,24480
A,t2,12,SHIFTDMAREG,THCON,2,1,128,64,49076
A,t2,12,SHIFTDMAREG,THCON,2,1,192,64,73653
A,t2,12,SHIFTDMAREG,THCON,2,1,256,64,98229
A,t2,13,CMPDMAREG,THCON,2,1,64,64,24487
A,t2,13,CMPDMAREG,THCON,2,1,128,64,49078
A,t2,13,CMPDMAREG,THCON,2,1,192,64,73653
A,t2,13,CMPDMAREG,THCON,2,1,256,64,98229
A,t2,14,RDCFG,CFG,2,1,64,64,8191
A,t2,14,RDCFG,CFG,2,1,128,64,16334
A,t2,14,RDCFG,CFG,2,1,192,64,24526
A,t2,14,RDCFG,CFG,2,1,256,64,32718
A,t2,15,SETRWC,MATH,2,1,64,64,8142
A,t2,15,SETRWC,MATH,2,1,128,64,16334
A,t2,15,SETRWC,MATH,2,1,192,64,24526
A,t2,15,SETRWC,MATH,2,1,256,64,32718
A,t2,16,INCRWC,MATH,2,1,64,64,8142
A,t2,16,INCRWC,MATH,2,1,128,64,16334
A,t2,16,INCRWC,MATH,2,1,192,64,24526
A,t2,16,INCRWC,MATH,2,1,256,64,32718
A,t2,17,MVMUL,MATH,2,1,64,64,24775
A,t2,17,MVMUL,MATH,2,1,128,64,49842
A,t2,17,MVMUL,MATH,2,1,192,64,74803
A,t2,17,MVMUL,MATH,2,1,256,64,99763
A,t2,18,ELWADD,MATH,2,1,64,64,24863
A,t2,18,ELWADD,MATH,2,1,128,64,49846
A,t2,18,ELWADD,MATH,2,1,192,64,74805
A,t2,18,ELWADD,MATH,2,1,256,64,99765
A,t2,19,ELWMUL,MATH,2,1,64,64,24868
A,t2,19,ELWMUL,MATH,2,1,128,64,49846
A,t2,19,ELWMUL,MATH,2,1,192,64,74805
A,t2,19,ELWMUL,MATH,2,1,256,64,99765
A,t3,0,loop_overhead,-,3,0,64,64,140
A,t3,0,loop_overhead,-,3,0,128,64,268
A,t3,0,loop_overhead,-,3,0,192,64,396
A,t3,0,loop_overhead,-,3,0,256,64,524
A,t3,1,NOP,NONE,3,0,64,64,4248
A,t3,1,NOP,NONE,3,0,128,64,8459
A,t3,1,NOP,NONE,3,0,192,64,12683
A,t3,1,NOP,NONE,3,0,256,64,16907
A,t3,2,DMANOP,TDMA,3,0,64,64,12188
A,t3,2,DMANOP,TDMA,3,0,128,64,24496
A,t3,2,DMANOP,TDMA,3,0,192,64,36788
A,t3,2,DMANOP,TDMA,3,0,256,64,49076
A,t3,3,SFPNOP,SFPU,3,0,64,64,12181
A,t3,3,SFPNOP,SFPU,3,0,128,64,24463
A,t3,3,SFPNOP,SFPU,3,0,192,64,36754
A,t3,3,SFPNOP,SFPU,3,0,256,64,49042
A,t3,4,SFPMOV,SFPU,3,0,64,64,12174
A,t3,4,SFPMOV,SFPU,3,0,128,64,24482
A,t3,4,SFPMOV,SFPU,3,0,192,64,36779
A,t3,4,SFPMOV,SFPU,3,0,256,64,49065
A,t3,5,SFPADD,SFPU,3,0,64,64,12184
A,t3,5,SFPADD,SFPU,3,0,128,64,24474
A,t3,5,SFPADD,SFPU,3,0,192,64,36777
A,t3,5,SFPADD,SFPU,3,0,256,64,49052
A,t3,6,SFPMUL,SFPU,3,0,64,64,12187
A,t3,6,SFPMUL,SFPU,3,0,128,64,24469
A,t3,6,SFPMUL,SFPU,3,0,192,64,36764
A,t3,6,SFPMUL,SFPU,3,0,256,64,49054
A,t3,7,SFPMAD,SFPU,3,0,64,64,12169
A,t3,7,SFPMAD,SFPU,3,0,128,64,24474
A,t3,7,SFPMAD,SFPU,3,0,192,64,36778
A,t3,7,SFPMAD,SFPU,3,0,256,64,49061
A,t3,8,SFPABS,SFPU,3,0,64,64,12197
A,t3,8,SFPABS,SFPU,3,0,128,64,24495
A,t3,8,SFPABS,SFPU,3,0,192,64,36782
A,t3,8,SFPABS,SFPU,3,0,256,64,49069
A,t3,9,SETDMAREG,THCON,3,0,64,64,12192
A,t3,9,SETDMAREG,THCON,3,0,128,64,24493
A,t3,9,SETDMAREG,THCON,3,0,192,64,36782
A,t3,9,SETDMAREG,THCON,3,0,256,64,49071
A,t3,10,ADDDMAREG,THCON,3,0,64,64,36528
A,t3,10,ADDDMAREG,THCON,3,0,128,64,73577
A,t3,10,ADDDMAREG,THCON,3,0,192,64,110434
A,t3,10,ADDDMAREG,THCON,3,0,256,64,147298
A,t3,11,MULDMAREG,THCON,3,0,64,64,36704
A,t3,11,MULDMAREG,THCON,3,0,128,64,73569
A,t3,11,MULDMAREG,THCON,3,0,192,64,110437
A,t3,11,MULDMAREG,THCON,3,0,256,64,147301
A,t3,12,SHIFTDMAREG,THCON,3,0,64,64,36706
A,t3,12,SHIFTDMAREG,THCON,3,0,128,64,73576
A,t3,12,SHIFTDMAREG,THCON,3,0,192,64,110434
A,t3,12,SHIFTDMAREG,THCON,3,0,256,64,147298
A,t3,13,CMPDMAREG,THCON,3,0,64,64,36705
A,t3,13,CMPDMAREG,THCON,3,0,128,64,73569
A,t3,13,CMPDMAREG,THCON,3,0,192,64,110437
A,t3,13,CMPDMAREG,THCON,3,0,256,64,147301
A,t3,14,RDCFG,CFG,3,0,64,64,12260
A,t3,14,RDCFG,CFG,3,0,128,64,24456
A,t3,14,RDCFG,CFG,3,0,192,64,36779
A,t3,14,RDCFG,CFG,3,0,256,64,49075
A,t3,15,SETRWC,MATH,3,0,64,64,12177
A,t3,15,SETRWC,MATH,3,0,128,64,24482
A,t3,15,SETRWC,MATH,3,0,192,64,36787
A,t3,15,SETRWC,MATH,3,0,256,64,49067
A,t3,16,INCRWC,MATH,3,0,64,64,12185
A,t3,16,INCRWC,MATH,3,0,128,64,24483
A,t3,16,INCRWC,MATH,3,0,192,64,36781
A,t3,16,INCRWC,MATH,3,0,256,64,49079
A,t3,17,MVMUL,MATH,3,0,64,64,49085
A,t3,17,MVMUL,MATH,3,0,128,64,98881
A,t3,17,MVMUL,MATH,3,0,192,64,148422
A,t3,17,MVMUL,MATH,3,0,256,64,197958
A,t3,18,ELWADD,MATH,3,0,64,64,49351
A,t3,18,ELWADD,MATH,3,0,128,64,98884
A,t3,18,ELWADD,MATH,3,0,192,64,148425
A,t3,18,ELWADD,MATH,3,0,256,64,197952
A,t3,19,ELWMUL,MATH,3,0,64,64,49354
A,t3,19,ELWMUL,MATH,3,0,128,64,98880
A,t3,19,ELWMUL,MATH,3,0,192,64,148425
A,t3,19,ELWMUL,MATH,3,0,256,64,197953
A,t3,0,loop_overhead,-,3,1,64,64,140
A,t3,0,loop_overhead,-,3,1,128,64,268
A,t3,0,loop_overhead,-,3,1,192,64,396
A,t3,0,loop_overhead,-,3,1,256,64,524
A,t3,1,NOP,NONE,3,1,64,64,4248
A,t3,1,NOP,NONE,3,1,128,64,8459
A,t3,1,NOP,NONE,3,1,192,64,12683
A,t3,1,NOP,NONE,3,1,256,64,16907
A,t3,2,DMANOP,TDMA,3,1,64,64,12200
A,t3,2,DMANOP,TDMA,3,1,128,64,24492
A,t3,2,DMANOP,TDMA,3,1,192,64,36784
A,t3,2,DMANOP,TDMA,3,1,256,64,49072
A,t3,3,SFPNOP,SFPU,3,1,64,64,12202
A,t3,3,SFPNOP,SFPU,3,1,128,64,24489
A,t3,3,SFPNOP,SFPU,3,1,192,64,36777
A,t3,3,SFPNOP,SFPU,3,1,256,64,49065
A,t3,4,SFPMOV,SFPU,3,1,64,64,12202
A,t3,4,SFPMOV,SFPU,3,1,128,64,24490
A,t3,4,SFPMOV,SFPU,3,1,192,64,36778
A,t3,4,SFPMOV,SFPU,3,1,256,64,49066
A,t3,5,SFPADD,SFPU,3,1,64,64,12201
A,t3,5,SFPADD,SFPU,3,1,128,64,24490
A,t3,5,SFPADD,SFPU,3,1,192,64,36778
A,t3,5,SFPADD,SFPU,3,1,256,64,49066
A,t3,6,SFPMUL,SFPU,3,1,64,64,12200
A,t3,6,SFPMUL,SFPU,3,1,128,64,24489
A,t3,6,SFPMUL,SFPU,3,1,192,64,36777
A,t3,6,SFPMUL,SFPU,3,1,256,64,49065
A,t3,7,SFPMAD,SFPU,3,1,64,64,12203
A,t3,7,SFPMAD,SFPU,3,1,128,64,24491
A,t3,7,SFPMAD,SFPU,3,1,192,64,36779
A,t3,7,SFPMAD,SFPU,3,1,256,64,49064
A,t3,8,SFPABS,SFPU,3,1,64,64,12195
A,t3,8,SFPABS,SFPU,3,1,128,64,24499
A,t3,8,SFPABS,SFPU,3,1,192,64,36788
A,t3,8,SFPABS,SFPU,3,1,256,64,49075
A,t3,9,SETDMAREG,THCON,3,1,64,64,12188
A,t3,9,SETDMAREG,THCON,3,1,128,64,24496
A,t3,9,SETDMAREG,THCON,3,1,192,64,36779
A,t3,9,SETDMAREG,THCON,3,1,256,64,49067
A,t3,10,ADDDMAREG,THCON,3,1,64,64,36560
A,t3,10,ADDDMAREG,THCON,3,1,128,64,73610
A,t3,10,ADDDMAREG,THCON,3,1,192,64,110488
A,t3,10,ADDDMAREG,THCON,3,1,256,64,147352
A,t3,11,MULDMAREG,THCON,3,1,64,64,36749
A,t3,11,MULDMAREG,THCON,3,1,128,64,73621
A,t3,11,MULDMAREG,THCON,3,1,192,64,110488
A,t3,11,MULDMAREG,THCON,3,1,256,64,147352
A,t3,12,SHIFTDMAREG,THCON,3,1,64,64,36749
A,t3,12,SHIFTDMAREG,THCON,3,1,128,64,73621
A,t3,12,SHIFTDMAREG,THCON,3,1,192,64,110488
A,t3,12,SHIFTDMAREG,THCON,3,1,256,64,147352
A,t3,13,CMPDMAREG,THCON,3,1,64,64,36749
A,t3,13,CMPDMAREG,THCON,3,1,128,64,73621
A,t3,13,CMPDMAREG,THCON,3,1,192,64,110488
A,t3,13,CMPDMAREG,THCON,3,1,256,64,147352
A,t3,14,RDCFG,CFG,3,1,64,64,12344
A,t3,14,RDCFG,CFG,3,1,128,64,24483
A,t3,14,RDCFG,CFG,3,1,192,64,36780
A,t3,14,RDCFG,CFG,3,1,256,64,49077
A,t3,15,SETRWC,MATH,3,1,64,64,12187
A,t3,15,SETRWC,MATH,3,1,128,64,24487
A,t3,15,SETRWC,MATH,3,1,192,64,36784
A,t3,15,SETRWC,MATH,3,1,256,64,49072
A,t3,16,INCRWC,MATH,3,1,64,64,12184
A,t3,16,INCRWC,MATH,3,1,128,64,24482
A,t3,16,INCRWC,MATH,3,1,192,64,36778
A,t3,16,INCRWC,MATH,3,1,256,64,49073
A,t3,17,MVMUL,MATH,3,1,64,64,49098
A,t3,17,MVMUL,MATH,3,1,128,64,98900
A,t3,17,MVMUL,MATH,3,1,192,64,148439
A,t3,17,MVMUL,MATH,3,1,256,64,197975
A,t3,18,ELWADD,MATH,3,1,64,64,49371
A,t3,18,ELWADD,MATH,3,1,128,64,98900
A,t3,18,ELWADD,MATH,3,1,192,64,148441
A,t3,18,ELWADD,MATH,3,1,256,64,197977
A,t3,19,ELWMUL,MATH,3,1,64,64,49366
A,t3,19,ELWMUL,MATH,3,1,128,64,98905
A,t3,19,ELWMUL,MATH,3,1,192,64,148436
A,t3,19,ELWMUL,MATH,3,1,256,64,197977
A,t3,0,loop_overhead,-,3,2,64,64,140
A,t3,0,loop_overhead,-,3,2,128,64,268
A,t3,0,loop_overhead,-,3,2,192,64,396
A,t3,0,loop_overhead,-,3,2,256,64,524
A,t3,1,NOP,NONE,3,2,64,64,4250
A,t3,1,NOP,NONE,3,2,128,64,8459
A,t3,1,NOP,NONE,3,2,192,64,12683
A,t3,1,NOP,NONE,3,2,256,64,16907
A,t3,2,DMANOP,TDMA,3,2,64,64,12202
A,t3,2,DMANOP,TDMA,3,2,128,64,24491
A,t3,2,DMANOP,TDMA,3,2,192,64,36783
A,t3,2,DMANOP,TDMA,3,2,256,64,49071
A,t3,3,SFPNOP,SFPU,3,2,64,64,12202
A,t3,3,SFPNOP,SFPU,3,2,128,64,24491
A,t3,3,SFPNOP,SFPU,3,2,192,64,36779
A,t3,3,SFPNOP,SFPU,3,2,256,64,49067
A,t3,4,SFPMOV,SFPU,3,2,64,64,12201
A,t3,4,SFPMOV,SFPU,3,2,128,64,24490
A,t3,4,SFPMOV,SFPU,3,2,192,64,36778
A,t3,4,SFPMOV,SFPU,3,2,256,64,49066
A,t3,5,SFPADD,SFPU,3,2,64,64,12203
A,t3,5,SFPADD,SFPU,3,2,128,64,24490
A,t3,5,SFPADD,SFPU,3,2,192,64,36778
A,t3,5,SFPADD,SFPU,3,2,256,64,49066
